business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed
OPERATIONAL,"{'location': {'lat': 43.59055559999999, 'lng': -116.3647222}, 'viewport': {'northeast': {'lat': 43.59192313029149, 'lng': -116.3635014697085}, 'southwest': {'lat': 43.58922516970849, 'lng': -116.3661994302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Rudy's Pub & Grill,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118015451655786143427"">Rudy&#39;s Pub &amp; Grill</a>'], 'photo_reference': 'AW30NDy_91Sf2y10_o_V0hy_PojC49kBjyI66736Z_OwqVEFH1cDmUkDBqelNRiKVugO1EtdZUtay30WU78Jm2uHKS5nGlYemaxKLZXXM3c9KUonuOY8Uxjd3yU4Hgid1SmuW573mV0k4dAL4CoKMk9FDnjwxCAe2GKgccHoTVHsFeEAllOs', 'width': 2048}]",ChIJA_-uB09RrlQRHRqXzaWDqVE,"{'compound_code': 'HJRP+64 Meridian, ID, USA', 'global_code': '85M5HJRP+64'}",2.0,4.4,ChIJA_-uB09RrlQRHRqXzaWDqVE,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1155.0,"2310 East Overland Road #150, Meridian",
OPERATIONAL,"{'location': {'lat': 43.5923202, 'lng': -116.3689922}, 'viewport': {'northeast': {'lat': 43.5936728302915, 'lng': -116.3674429697085}, 'southwest': {'lat': 43.5909748697085, 'lng': -116.3701409302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinemark Majestic Cinemas,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110933436051929563057"">Thomas Kirkham</a>'], 'photo_reference': 'AW30NDyuFHkg_7WFxDF_0LR34d9tPKxWF6iA4T37M_Hh1qRknm4gIGvGseQ0ohL-X0fPQJD9tFqIqiVuv3SiEof3fIscdkGY30ocOIceAd5vE5Py3kTJxgavogM8wjwnUDzlGGbO9fEc1ON53Sm1iWVAkOIoOYCrPqkpKnrT_hIWEbAAUWhp', 'width': 5312}]",ChIJ09Gpw09RrlQRrWs8w3Lgky8,"{'compound_code': 'HJRJ+WC Meridian, ID, USA', 'global_code': '85M5HJRJ+WC'}",,4.5,ChIJ09Gpw09RrlQRrWs8w3Lgky8,GOOGLE,"['movie_theater', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2653.0,"2140 East Cinema Drive, Meridian",
OPERATIONAL,"{'location': {'lat': 43.6134356, 'lng': -116.3541054}, 'viewport': {'northeast': {'lat': 43.6147244302915, 'lng': -116.3527422197085}, 'southwest': {'lat': 43.6120264697085, 'lng': -116.3554401802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Ram Restaurant & Brewery,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114722000578772188990"">Friend Cartel</a>'], 'photo_reference': 'AW30NDzivszLHsD7K9Zg3qOjgEwpWfF1M-iV3fIukb2iMwJ76aF-3-uMG6n8wdvnnHbLj4AZ89z9x-rMG5H6tF27M3OggVO2aEExvaV-XWHvZgShaQHC18TSJEblAemGjjz5zrs15hgfXlBHS94B_X6C2dZy2WIVR05NwLk11nm9i6_ynHwE', 'width': 3024}]",ChIJDcBmNxpUrlQRMpzJx1oVgyg,"{'compound_code': 'JJ7W+99 Meridian, ID, USA', 'global_code': '85M5JJ7W+99'}",2.0,4.0,ChIJDcBmNxpUrlQRMpzJx1oVgyg,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",583.0,"3272 East Pine Avenue, Meridian",
OPERATIONAL,"{'location': {'lat': 43.599661, 'lng': -116.393294}, 'viewport': {'northeast': {'lat': 43.6009948802915, 'lng': -116.3918542697085}, 'southwest': {'lat': 43.5982969197085, 'lng': -116.3945522302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101502366974645884227"">Jed Jenkins</a>'], 'photo_reference': 'AW30NDzL5oCN9ZoBug5PK96W3uWjdpN0t6T5VAJg74iWF2UMoth4Cu7DpfbY1CWU_yNN8fIiSSHiAutQLhB6XzLm7q2pxpfwIJX19eLciAV14BxiAmtX7FBdmNFZvvaeDX6f3BNRjjU0Tr4B5vLHiLznShqfCvFVdDyhcrkmkFE1395RuL2f', 'width': 3024}]",ChIJ-QxbPd5TrlQRgHMV0lwELD4,"{'compound_code': 'HJX4+VM Meridian, ID, USA', 'global_code': '85M5HJX4+VM'}",2.0,4.1,ChIJ-QxbPd5TrlQRgHMV0lwELD4,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",330.0,"536 South Meridian Road, Meridian",
OPERATIONAL,"{'location': {'lat': 43.6189062, 'lng': -116.3553644}, 'viewport': {'northeast': {'lat': 43.62024763029149, 'lng': -116.3538638197085}, 'southwest': {'lat': 43.6175496697085, 'lng': -116.3565617802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Krispy Kreme,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102405641738573083048"">Joseph Cowdell</a>'], 'photo_reference': 'AW30NDybh0cI3PQ9qTn_etryHmc7lppZI0sgt8IXo4ky5xWVlFQ2dSyPqZl3RCUEYPZaRbe-vTcgdMMKpnMawjzc-vyODrtRmA2Yw980gGVueqrIz5hYpQ1Ip8p4G8wmVDacvUpWeWFbzOOZGi7WTLwIVW--KR6BCXFuwGPA4u2SL6HWEO4', 'width': 4032}]",ChIJnbfYkxZUrlQRus4S-8W2qg4,"{'compound_code': 'JJ9V+HV Meridian, ID, USA', 'global_code': '85M5JJ9V+HV'}",1.0,4.2,ChIJnbfYkxZUrlQRus4S-8W2qg4,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1269.0,"1525 North Eagle Road, Meridian",
OPERATIONAL,"{'location': {'lat': 43.61997330000001, 'lng': -116.3707616}, 'viewport': {'northeast': {'lat': 43.6212325802915, 'lng': -116.3694178697085}, 'southwest': {'lat': 43.61853461970851, 'lng': -116.3721158302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sa-Wad-Dee Thai Restaurant,{'open_now': False},"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108308873582242775872"">Victor Fleming</a>'], 'photo_reference': 'AW30NDzmt_vMZHTUWlBQEm37oWYNwbMFtQkCxo13euJtgSwmjt4vovu6VllYomLwapSxHtCejG7vLqjZmlOFSWfbxHaLfeoHW8LBy8WRUTH-BuCQWRoW6kbdbGQMWkL7C0uVxJ8AYaSLnnMzd7B7JO_GIcentoXcxFU4vI362OmrU8Rffhfl', 'width': 800}]",ChIJ7xnN3QxUrlQRjLnfTdkFOtI,"{'compound_code': 'JJ9H+XM Meridian, ID, USA', 'global_code': '85M5JJ9H+XM'}",2.0,4.5,ChIJ7xnN3QxUrlQRjLnfTdkFOtI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1004.0,"1890 East Fairview Avenue, Meridian",
OPERATIONAL,"{'location': {'lat': 43.617436, 'lng': -116.355096}, 'viewport': {'northeast': {'lat': 43.6187651302915, 'lng': -116.3537007697085}, 'southwest': {'lat': 43.6160671697085, 'lng': -116.3563987302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105300266089976432507"">Nathaniel H</a>'], 'photo_reference': 'AW30NDxZgK0vC1LwkXzLGMqR-NW_iMbZRbrRf6rqGbTMmT53WFBVupl-dDFHumNr00MgXI4L9-TXDQzjO74Dft3BN6YNWLjCHvaXW6au-s4CUzA7ENSmzU5p80WCKZMXMQlZZwCZIMdDbdu649YZBgsh9FqA7msODmcrvvp-YlXH9dAkB14D', 'width': 5312}]",ChIJefycJxdUrlQRialoxbfLwPI,"{'compound_code': 'JJ8V+XX Meridian, ID, USA', 'global_code': '85M5JJ8V+XX'}",2.0,4.1,ChIJefycJxdUrlQRialoxbfLwPI,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",295.0,"3120 East Florence Street, Meridian",
OPERATIONAL,"{'location': {'lat': 43.6187326, 'lng': -116.3690429}, 'viewport': {'northeast': {'lat': 43.6200918302915, 'lng': -116.3678119697085}, 'southwest': {'lat': 43.6173938697085, 'lng': -116.3705099302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pizza Hut,{'open_now': True},"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115362113487478471219"">Pizza Hut</a>'], 'photo_reference': 'AW30NDw0cSmgZ0FyL6pI6YHoymu7w2Y042o6BFmtnAFg6Nmy_jkHZ7K-BxAGewiJDyVtQzOiIbqX6HxCaMY6IMr-fkkToUtsHj4JvpHNH6x503vG-igKz3jjNl6-ooB9hAarYrd7SZqJYOxbfC_MSgL-0I10lDKOTqBx0F5tzOyXBjI2Aqlv', 'width': 1025}]",ChIJsUXHZNRVrlQRrcuayfn5eZw,"{'compound_code': 'JJ9J+F9 Meridian, ID, USA', 'global_code': '85M5JJ9J+F9'}",1.0,3.8,ChIJsUXHZNRVrlQRrcuayfn5eZw,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",198.0,"2053 East Fairview Avenue #103, Meridian",
OPERATIONAL,"{'location': {'lat': 43.5897746, 'lng': -116.3617317}, 'viewport': {'northeast': {'lat': 43.5911070302915, 'lng': -116.3604672697085}, 'southwest': {'lat': 43.5884090697085, 'lng': -116.3631652302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Fat Guys Fresh Deli,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111630216264351235003"">Gerald Patterson</a>'], 'photo_reference': 'AW30NDyZIbBDaybSDVN44H1-Zz9H7ArmxqQVFy3vwvKo3tVDvkz6ViZuLrxOUOVVc3uz5Rgf6W012adOihCLilEKQdNA26OQumGUvO7kd0eS7-IcYop-DrIRb_uqMQ87OFKhEIM_OZP4rKPy9IGd4zJIQjzG72AKxQ6qmt49HQSKJQXI-8QI', 'width': 4000}]",ChIJl4pDzE5RrlQRu93B1dFIsO8,"{'compound_code': 'HJQQ+W8 Meridian, ID, USA', 'global_code': '85M5HJQQ+W8'}",2.0,4.7,ChIJl4pDzE5RrlQRu93B1dFIsO8,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",867.0,"1626 South Wells Avenue, Meridian",
OPERATIONAL,"{'location': {'lat': 43.6354852, 'lng': -116.3550268}, 'viewport': {'northeast': {'lat': 43.63684943029151, 'lng': -116.3535481697085}, 'southwest': {'lat': 43.63415146970851, 'lng': -116.3562461302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,QDOBA Mexican Eats,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116151202172024812773"">MARTIN 550 MARTIN</a>'], 'photo_reference': 'AW30NDxDQakMZTDVGoHUL5qrZwMKeRsx6tS51Qz0ObD2kqyVjC9SBloVAB-SWLHbBO6TDpBnmM0BrXA2Ggd4lvrqh7tjqL0FFLeM0fCbiQBXbdJ0feZAjHZokPcs_btVA3OrUp81AcIjgBkBe_ODJ9NVVsNRw6Wo91MAVlOmhe7LFlQyL2qH', 'width': 3264}]",ChIJG8a531pUrlQR_g8RjuxabzE,"{'compound_code': 'JJPV+5X Meridian, ID, USA', 'global_code': '85M5JJPV+5X'}",1.0,4.1,ChIJG8a531pUrlQR_g8RjuxabzE,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",323.0,"3319 North Eagle Road Suite 100, Meridian",
